Survey_Id,Year,Sex,Hispanic_Origin,County_FIPS,Geography,White,Black,Indian,Asian,Pacific Islander
est72010,7/1/2010,Female,Hispanic,51195,"Wise County, Virginia",177,16,7,2,0
est72010,7/1/2010,Female,Not Hispanic,51195,"Wise County, Virginia",19425,387,79,109,5
est72010,7/1/2010,Female,Total,51195,"Wise County, Virginia",19602,403,86,111,5
est72010,7/1/2010,Male,Hispanic,51195,"Wise County, Virginia",262,27,4,5,0
est72010,7/1/2010,Male,Not Hispanic,51195,"Wise County, Virginia",19276,1976,95,91,11
est72010,7/1/2010,Male,Total,51195,"Wise County, Virginia",19538,2003,99,96,11
est72010,7/1/2010,Both Sexes,Hispanic,51195,"Wise County, Virginia",439,43,11,7,0
est72010,7/1/2010,Both Sexes,Not Hispanic,51195,"Wise County, Virginia",38701,2363,174,200,16
est72010,7/1/2010,Both Sexes,Total,51195,"Wise County, Virginia",39140,2406,185,207,16
est72010,7/1/2010,Female,Hispanic,51197,"Wythe County, Virginia",115,13,7,2,1
est72010,7/1/2010,Female,Not Hispanic,51197,"Wythe County, Virginia",14300,497,61,98,10
est72010,7/1/2010,Female,Total,51197,"Wythe County, Virginia",14415,510,68,100,11
est72010,7/1/2010,Male,Hispanic,51197,"Wythe County, Virginia",145,14,4,4,1
est72010,7/1/2010,Male,Not Hispanic,51197,"Wythe County, Virginia",13641,498,75,81,8
est72010,7/1/2010,Male,Total,51197,"Wythe County, Virginia",13786,512,79,85,9
est72010,7/1/2010,Both Sexes,Hispanic,51197,"Wythe County, Virginia",260,27,11,6,2
est72010,7/1/2010,Both Sexes,Not Hispanic,51197,"Wythe County, Virginia",27941,995,136,179,18
est72010,7/1/2010,Both Sexes,Total,51197,"Wythe County, Virginia",28201,1022,147,185,20
est72010,7/1/2010,Female,Hispanic,51199,"York County, Virginia",1236,197,72,60,11
est72010,7/1/2010,Female,Not Hispanic,51199,"York County, Virginia",25249,4904,334,2301,107
est72010,7/1/2010,Female,Total,51199,"York County, Virginia",26485,5101,406,2361,118
est72010,7/1/2010,Male,Hispanic,51199,"York County, Virginia",1227,178,64,79,7
est72010,7/1/2010,Male,Not Hispanic,51199,"York County, Virginia",24748,4476,295,1798,92
est72010,7/1/2010,Male,Total,51199,"York County, Virginia",25975,4654,359,1877,99
est72010,7/1/2010,Both Sexes,Hispanic,51199,"York County, Virginia",2463,375,136,139,18
est72010,7/1/2010,Both Sexes,Not Hispanic,51199,"York County, Virginia",49997,9380,629,4099,199
est72010,7/1/2010,Both Sexes,Total,51199,"York County, Virginia",52460,9755,765,4238,217
est72010,7/1/2010,Female,Hispanic,51510,"Alexandria city, Virginia",9878,861,476,193,63
est72010,7/1/2010,Female,Not Hispanic,51510,"Alexandria city, Virginia",40641,16934,616,5543,152
est72010,7/1/2010,Female,Total,51510,"Alexandria city, Virginia",50519,17795,1092,5736,215
est72010,7/1/2010,Male,Hispanic,51510,"Alexandria city, Virginia",10389,842,578,187,79
est72010,7/1/2010,Male,Not Hispanic,51510,"Alexandria city, Virginia",37609,14764,498,4640,130
est72010,7/1/2010,Male,Total,51510,"Alexandria city, Virginia",47998,15606,1076,4827,209
est72010,7/1/2010,Both Sexes,Hispanic,51510,"Alexandria city, Virginia",20267,1703,1054,380,142
est72010,7/1/2010,Both Sexes,Not Hispanic,51510,"Alexandria city, Virginia",78250,31698,1114,10183,282
est72010,7/1/2010,Both Sexes,Total,51510,"Alexandria city, Virginia",98517,33401,2168,10563,424
est72010,7/1/2010,Female,Hispanic,51520,"Bristol city, Virginia",93,13,8,2,0
est72010,7/1/2010,Female,Not Hispanic,51520,"Bristol city, Virginia",8695,562,59,98,9
est72010,7/1/2010,Female,Total,51520,"Bristol city, Virginia",8788,575,67,100,9
est72010,7/1/2010,Male,Hispanic,51520,"Bristol city, Virginia",96,13,9,2,0
est72010,7/1/2010,Male,Not Hispanic,51520,"Bristol city, Virginia",7651,624,76,73,13
est72010,7/1/2010,Male,Total,51520,"Bristol city, Virginia",7747,637,85,75,13
est72010,7/1/2010,Both Sexes,Hispanic,51520,"Bristol city, Virginia",189,26,17,4,0
est72010,7/1/2010,Both Sexes,Not Hispanic,51520,"Bristol city, Virginia",16346,1186,135,171,22
est72010,7/1/2010,Both Sexes,Total,51520,"Bristol city, Virginia",16535,1212,152,175,22
est72010,7/1/2010,Female,Hispanic,51530,"Buena Vista city, Virginia",57,1,3,1,1
est72010,7/1/2010,Female,Not Hispanic,51530,"Buena Vista city, Virginia",3237,206,54,30,10
est72010,7/1/2010,Female,Total,51530,"Buena Vista city, Virginia",3294,207,57,31,11
est72010,7/1/2010,Male,Hispanic,51530,"Buena Vista city, Virginia",38,2,2,0,0
est72010,7/1/2010,Male,Not Hispanic,51530,"Buena Vista city, Virginia",2803,193,52,20,10
est72010,7/1/2010,Male,Total,51530,"Buena Vista city, Virginia",2841,195,54,20,10
est72010,7/1/2010,Both Sexes,Hispanic,51530,"Buena Vista city, Virginia",95,3,5,1,1
est72010,7/1/2010,Both Sexes,Not Hispanic,51530,"Buena Vista city, Virginia",6040,399,106,50,20
est72010,7/1/2010,Both Sexes,Total,51530,"Buena Vista city, Virginia",6135,402,111,51,21
est72010,7/1/2010,Female,Hispanic,51540,"Charlottesville city, Virginia",916,100,63,31,9
est72010,7/1/2010,Female,Not Hispanic,51540,"Charlottesville city, Virginia",15649,4722,163,1767,36
est72010,7/1/2010,Female,Total,51540,"Charlottesville city, Virginia",16565,4822,226,1798,45
est72010,7/1/2010,Male,Hispanic,51540,"Charlottesville city, Virginia",1054,94,82,25,3
est72010,7/1/2010,Male,Not Hispanic,51540,"Charlottesville city, Virginia",14257,4109,138,1523,33
est72010,7/1/2010,Male,Total,51540,"Charlottesville city, Virginia",15311,4203,220,1548,36
est72010,7/1/2010,Both Sexes,Hispanic,51540,"Charlottesville city, Virginia",1970,194,145,56,12
est72010,7/1/2010,Both Sexes,Not Hispanic,51540,"Charlottesville city, Virginia",29906,8831,301,3290,69
est72010,7/1/2010,Both Sexes,Total,51540,"Charlottesville city, Virginia",31876,9025,446,3346,81
est72010,7/1/2010,Female,Hispanic,51550,"Chesapeake city, Virginia",3607,1012,284,188,52
est72010,7/1/2010,Female,Not Hispanic,51550,"Chesapeake city, Virginia",70401,36452,1129,4771,201
est72010,7/1/2010,Female,Total,51550,"Chesapeake city, Virginia",74008,37464,1413,4959,253
est72010,7/1/2010,Male,Hispanic,51550,"Chesapeake city, Virginia",4009,976,338,180,60
est72010,7/1/2010,Male,Not Hispanic,51550,"Chesapeake city, Virginia",69171,32341,984,3996,206
est72010,7/1/2010,Male,Total,51550,"Chesapeake city, Virginia",73180,33317,1322,4176,266
est72010,7/1/2010,Both Sexes,Hispanic,51550,"Chesapeake city, Virginia",7616,1988,622,368,112
est72010,7/1/2010,Both Sexes,Not Hispanic,51550,"Chesapeake city, Virginia",139572,68793,2113,8767,407
est72010,7/1/2010,Both Sexes,Total,51550,"Chesapeake city, Virginia",147188,70781,2735,9135,519
est72010,7/1/2010,Female,Hispanic,51570,"Colonial Heights city, Virginia",276,48,12,9,6
est72010,7/1/2010,Female,Not Hispanic,51570,"Colonial Heights city, Virginia",7611,1077,83,392,11
est72010,7/1/2010,Female,Total,51570,"Colonial Heights city, Virginia",7887,1125,95,401,17
est72010,7/1/2010,Male,Hispanic,51570,"Colonial Heights city, Virginia",285,48,11,6,5
est72010,7/1/2010,Male,Not Hispanic,51570,"Colonial Heights city, Virginia",6620,837,69,288,16
est72010,7/1/2010,Male,Total,51570,"Colonial Heights city, Virginia",6905,885,80,294,21
est72010,7/1/2010,Both Sexes,Hispanic,51570,"Colonial Heights city, Virginia",561,96,23,15,11
est72010,7/1/2010,Both Sexes,Not Hispanic,51570,"Colonial Heights city, Virginia",14231,1914,152,680,27
est72010,7/1/2010,Both Sexes,Total,51570,"Colonial Heights city, Virginia",14792,2010,175,695,38
est72010,7/1/2010,Female,Hispanic,51580,"Covington city, Virginia",35,3,0,0,0
est72010,7/1/2010,Female,Not Hispanic,51580,"Covington city, Virginia",2637,407,26,30,0
est72010,7/1/2010,Female,Total,51580,"Covington city, Virginia",2672,410,26,30,0
est72010,7/1/2010,Male,Hispanic,51580,"Covington city, Virginia",55,3,1,1,0
est72010,7/1/2010,Male,Not Hispanic,51580,"Covington city, Virginia",2412,401,21,22,3
est72010,7/1/2010,Male,Total,51580,"Covington city, Virginia",2467,404,22,23,3
est72010,7/1/2010,Both Sexes,Hispanic,51580,"Covington city, Virginia",90,6,1,1,0
est72010,7/1/2010,Both Sexes,Not Hispanic,51580,"Covington city, Virginia",5049,808,47,52,3
est72010,7/1/2010,Both Sexes,Total,51580,"Covington city, Virginia",5139,814,48,53,3
est72010,7/1/2010,Female,Hispanic,51590,"Danville city, Virginia",476,64,21,12,0
est72010,7/1/2010,Female,Not Hispanic,51590,"Danville city, Virginia",11028,11630,111,248,14
est72010,7/1/2010,Female,Total,51590,"Danville city, Virginia",11504,11694,132,260,14
est72010,7/1/2010,Male,Hispanic,51590,"Danville city, Virginia",571,77,44,15,1
est72010,7/1/2010,Male,Not Hispanic,51590,"Danville city, Virginia",9449,9318,100,246,23
est72010,7/1/2010,Male,Total,51590,"Danville city, Virginia",10020,9395,144,261,24
est72010,7/1/2010,Both Sexes,Hispanic,51590,"Danville city, Virginia",1047,141,65,27,1
est72010,7/1/2010,Both Sexes,Not Hispanic,51590,"Danville city, Virginia",20477,20948,211,494,37
est72010,7/1/2010,Both Sexes,Total,51590,"Danville city, Virginia",21524,21089,276,521,38
est72010,7/1/2010,Female,Hispanic,51595,"Emporia city, Virginia",70,28,9,1,0
est72010,7/1/2010,Female,Not Hispanic,51595,"Emporia city, Virginia",1067,2008,11,28,1
est72010,7/1/2010,Female,Total,51595,"Emporia city, Virginia",1137,2036,20,29,1
est72010,7/1/2010,Male,Hispanic,51595,"Emporia city, Virginia",122,27,11,0,0
est72010,7/1/2010,Male,Not Hispanic,51595,"Emporia city, Virginia",840,1725,11,28,4
est72010,7/1/2010,Male,Total,51595,"Emporia city, Virginia",962,1752,22,28,4
est72010,7/1/2010,Both Sexes,Hispanic,51595,"Emporia city, Virginia",192,55,20,1,0
est72010,7/1/2010,Both Sexes,Not Hispanic,51595,"Emporia city, Virginia",1907,3733,22,56,5
est72010,7/1/2010,Both Sexes,Total,51595,"Emporia city, Virginia",2099,3788,42,57,5
est72010,7/1/2010,Female,Hispanic,51600,"Fairfax city, Virginia",1621,64,101,43,11
est72010,7/1/2010,Female,Not Hispanic,51600,"Fairfax city, Virginia",7327,620,95,1919,22
est72010,7/1/2010,Female,Total,51600,"Fairfax city, Virginia",8948,684,196,1962,33
est72010,7/1/2010,Male,Hispanic,51600,"Fairfax city, Virginia",1704,69,88,39,8
est72010,7/1/2010,Male,Not Hispanic,51600,"Fairfax city, Virginia",7061,614,111,1814,21
est72010,7/1/2010,Male,Total,51600,"Fairfax city, Virginia",8765,683,199,1853,29
est72010,7/1/2010,Both Sexes,Hispanic,51600,"Fairfax city, Virginia",3325,133,189,82,19
est72010,7/1/2010,Both Sexes,Not Hispanic,51600,"Fairfax city, Virginia",14388,1234,206,3733,43
est72010,7/1/2010,Both Sexes,Total,51600,"Fairfax city, Virginia",17713,1367,395,3815,62
est72010,7/1/2010,Female,Hispanic,51610,"Falls Church city, Virginia",568,14,19,14,0
est72010,7/1/2010,Female,Not Hispanic,51610,"Falls Church city, Virginia",4782,324,51,771,9
est72010,7/1/2010,Female,Total,51610,"Falls Church city, Virginia",5350,338,70,785,9
est72010,7/1/2010,Male,Hispanic,51610,"Falls Church city, Virginia",519,27,21,9,0
est72010,7/1/2010,Male,Not Hispanic,51610,"Falls Church city, Virginia",4763,325,47,647,8
est72010,7/1/2010,Male,Total,51610,"Falls Church city, Virginia",5282,352,68,656,8
est72010,7/1/2010,Both Sexes,Hispanic,51610,"Falls Church city, Virginia",1087,41,40,23,0
est72010,7/1/2010,Both Sexes,Not Hispanic,51610,"Falls Church city, Virginia",9545,649,98,1418,17
est72010,7/1/2010,Both Sexes,Total,51610,"Falls Church city, Virginia",10632,690,138,1441,17
est72010,7/1/2010,Female,Hispanic,51620,"Franklin city, Virginia",57,16,3,1,0
est72010,7/1/2010,Female,Not Hispanic,51620,"Franklin city, Virginia",1834,2833,42,56,5
est72010,7/1/2010,Female,Total,51620,"Franklin city, Virginia",1891,2849,45,57,5
est72010,7/1/2010,Male,Hispanic,51620,"Franklin city, Virginia",58,16,4,1,2
est72010,7/1/2010,Male,Not Hispanic,51620,"Franklin city, Virginia",1608,2137,28,37,5
est72010,7/1/2010,Male,Total,51620,"Franklin city, Virginia",1666,2153,32,38,7
est72010,7/1/2010,Both Sexes,Hispanic,51620,"Franklin city, Virginia",115,32,7,2,2
est72010,7/1/2010,Both Sexes,Not Hispanic,51620,"Franklin city, Virginia",3442,4970,70,93,10
est72010,7/1/2010,Both Sexes,Total,51620,"Franklin city, Virginia",3557,5002,77,95,12
est72010,7/1/2010,Female,Hispanic,51630,"Fredericksburg city, Virginia",1006,174,83,30,4
est72010,7/1/2010,Female,Not Hispanic,51630,"Fredericksburg city, Virginia",8466,3201,109,523,40
est72010,7/1/2010,Female,Total,51630,"Fredericksburg city, Virginia",9472,3375,192,553,44
est72010,7/1/2010,Male,Hispanic,51630,"Fredericksburg city, Virginia",1115,185,91,26,6
est72010,7/1/2010,Male,Not Hispanic,51630,"Fredericksburg city, Virginia",7011,2650,118,416,31
est72010,7/1/2010,Male,Total,51630,"Fredericksburg city, Virginia",8126,2835,209,442,37
est72010,7/1/2010,Both Sexes,Hispanic,51630,"Fredericksburg city, Virginia",2121,359,174,56,10
est72010,7/1/2010,Both Sexes,Not Hispanic,51630,"Fredericksburg city, Virginia",15477,5851,227,939,71
est72010,7/1/2010,Both Sexes,Total,51630,"Fredericksburg city, Virginia",17598,6210,401,995,81
est72010,7/1/2010,Female,Hispanic,51640,"Galax city, Virginia",445,24,10,3,8
est72010,7/1/2010,Female,Not Hispanic,51640,"Galax city, Virginia",2985,237,15,26,3
est72010,7/1/2010,Female,Total,51640,"Galax city, Virginia",3430,261,25,29,11
est72010,7/1/2010,Male,Hispanic,51640,"Galax city, Virginia",456,29,10,1,9
est72010,7/1/2010,Male,Not Hispanic,51640,"Galax city, Virginia",2568,227,18,24,6
est72010,7/1/2010,Male,Total,51640,"Galax city, Virginia",3024,256,28,25,15
est72010,7/1/2010,Both Sexes,Hispanic,51640,"Galax city, Virginia",901,53,20,4,17
est72010,7/1/2010,Both Sexes,Not Hispanic,51640,"Galax city, Virginia",5553,464,33,50,9
est72010,7/1/2010,Both Sexes,Total,51640,"Galax city, Virginia",6454,517,53,54,26
est72010,7/1/2010,Female,Hispanic,51650,"Hampton city, Virginia",1982,1212,226,114,38
est72010,7/1/2010,Female,Not Hispanic,51650,"Hampton city, Virginia",29716,37550,1055,2368,186
est72010,7/1/2010,Female,Total,51650,"Hampton city, Virginia",31698,38762,1281,2482,224
est72010,7/1/2010,Male,Hispanic,51650,"Hampton city, Virginia",2063,1045,226,103,41
est72010,7/1/2010,Male,Not Hispanic,51650,"Hampton city, Virginia",29542,32306,836,1843,161
est72010,7/1/2010,Male,Total,51650,"Hampton city, Virginia",31605,33351,1062,1946,202
est72010,7/1/2010,Both Sexes,Hispanic,51650,"Hampton city, Virginia",4045,2257,452,217,79
est72010,7/1/2010,Both Sexes,Not Hispanic,51650,"Hampton city, Virginia",59258,69856,1891,4211,347
est72010,7/1/2010,Both Sexes,Total,51650,"Hampton city, Virginia",63303,72113,2343,4428,426
est72010,7/1/2010,Female,Hispanic,51660,"Harrisonburg city, Virginia",3290,299,158,55,19
est72010,7/1/2010,Female,Not Hispanic,51660,"Harrisonburg city, Virginia",19873,1701,125,1156,56
est72010,7/1/2010,Female,Total,51660,"Harrisonburg city, Virginia",23163,2000,283,1211,75
est72010,7/1/2010,Male,Hispanic,51660,"Harrisonburg city, Virginia",3587,315,163,61,23
est72010,7/1/2010,Male,Not Hispanic,51660,"Harrisonburg city, Virginia",16388,1714,127,1036,40
est72010,7/1/2010,Male,Total,51660,"Harrisonburg city, Virginia",19975,2029,290,1097,63
est72010,7/1/2010,Both Sexes,Hispanic,51660,"Harrisonburg city, Virginia",6877,614,321,116,42
est72010,7/1/2010,Both Sexes,Not Hispanic,51660,"Harrisonburg city, Virginia",36261,3415,252,2192,96
est72010,7/1/2010,Both Sexes,Total,51660,"Harrisonburg city, Virginia",43138,4029,573,2308,138
est72010,7/1/2010,Female,Hispanic,51670,"Hopewell city, Virginia",497,168,22,14,1
est72010,7/1/2010,Female,Not Hispanic,51670,"Hopewell city, Virginia",6658,4784,115,180,27
est72010,7/1/2010,Female,Total,51670,"Hopewell city, Virginia",7155,4952,137,194,28
est72010,7/1/2010,Male,Hispanic,51670,"Hopewell city, Virginia",591,203,32,14,11
est72010,7/1/2010,Male,Not Hispanic,51670,"Hopewell city, Virginia",5872,3872,107,118,27
est72010,7/1/2010,Male,Total,51670,"Hopewell city, Virginia",6463,4075,139,132,38
est72010,7/1/2010,Both Sexes,Hispanic,51670,"Hopewell city, Virginia",1088,371,54,28,12
est72010,7/1/2010,Both Sexes,Not Hispanic,51670,"Hopewell city, Virginia",12530,8656,222,298,54
est72010,7/1/2010,Both Sexes,Total,51670,"Hopewell city, Virginia",13618,9027,276,326,66
est72010,7/1/2010,Female,Hispanic,51678,"Lexington city, Virginia",95,7,1,1,1
est72010,7/1/2010,Female,Not Hispanic,51678,"Lexington city, Virginia",2628,341,15,83,2
est72010,7/1/2010,Female,Total,51678,"Lexington city, Virginia",2723,348,16,84,3
est72010,7/1/2010,Male,Hispanic,51678,"Lexington city, Virginia",152,13,1,3,0
est72010,7/1/2010,Male,Not Hispanic,51678,"Lexington city, Virginia",3288,380,28,135,8
est72010,7/1/2010,Male,Total,51678,"Lexington city, Virginia",3440,393,29,138,8
est72010,7/1/2010,Both Sexes,Hispanic,51678,"Lexington city, Virginia",247,20,2,4,1
est72010,7/1/2010,Both Sexes,Not Hispanic,51678,"Lexington city, Virginia",5916,721,43,218,10
est72010,7/1/2010,Both Sexes,Total,51678,"Lexington city, Virginia",6163,741,45,222,11
est72010,7/1/2010,Female,Hispanic,51680,"Lynchburg city, Virginia",932,159,58,16,8
est72010,7/1/2010,Female,Not Hispanic,51680,"Lynchburg city, Virginia",25910,12335,290,1176,49
est72010,7/1/2010,Female,Total,51680,"Lynchburg city, Virginia",26842,12494,348,1192,57
est72010,7/1/2010,Male,Hispanic,51680,"Lynchburg city, Virginia",1007,152,52,30,20
est72010,7/1/2010,Male,Not Hispanic,51680,"Lynchburg city, Virginia",22889,10594,271,1167,45
est72010,7/1/2010,Male,Total,51680,"Lynchburg city, Virginia",23896,10746,323,1197,65
est72010,7/1/2010,Both Sexes,Hispanic,51680,"Lynchburg city, Virginia",1939,311,110,46,28
est72010,7/1/2010,Both Sexes,Not Hispanic,51680,"Lynchburg city, Virginia",48799,22929,561,2343,94
est72010,7/1/2010,Both Sexes,Total,51680,"Lynchburg city, Virginia",50738,23240,671,2389,122
est72010,7/1/2010,Female,Hispanic,51683,"Manassas city, Virginia",5168,352,206,61,23
est72010,7/1/2010,Female,Not Hispanic,51683,"Manassas city, Virginia",9682,2870,155,1135,33
est72010,7/1/2010,Female,Total,51683,"Manassas city, Virginia",14850,3222,361,1196,56
est72010,7/1/2010,Male,Hispanic,51683,"Manassas city, Virginia",5888,388,243,69,19
est72010,7/1/2010,Male,Not Hispanic,51683,"Manassas city, Virginia",9289,2689,133,1060,48
est72010,7/1/2010,Male,Total,51683,"Manassas city, Virginia",15177,3077,376,1129,67
est72010,7/1/2010,Both Sexes,Hispanic,51683,"Manassas city, Virginia",11056,740,449,130,42
est72010,7/1/2010,Both Sexes,Not Hispanic,51683,"Manassas city, Virginia",18971,5559,288,2195,81
est72010,7/1/2010,Both Sexes,Total,51683,"Manassas city, Virginia",30027,6299,737,2325,123
est72010,7/1/2010,Female,Hispanic,51685,"Manassas Park city, Virginia",1989,103,103,29,7
est72010,7/1/2010,Female,Not Hispanic,51685,"Manassas Park city, Virginia",3243,1039,73,773,17
est72010,7/1/2010,Female,Total,51685,"Manassas Park city, Virginia",5232,1142,176,802,24
est72010,7/1/2010,Male,Hispanic,51685,"Manassas Park city, Virginia",2269,158,87,38,13
est72010,7/1/2010,Male,Not Hispanic,51685,"Manassas Park city, Virginia",3258,996,74,685,20
est72010,7/1/2010,Male,Total,51685,"Manassas Park city, Virginia",5527,1154,161,723,33
est72010,7/1/2010,Both Sexes,Hispanic,51685,"Manassas Park city, Virginia",4258,261,190,67,20
